IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.1,,,3.8,,4.4,4.1 [3.8-4.4],,,EN,2021-06-21T07:00:00.000Z
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.1,,,3.9,,4.4,4.1 [3.9-4.4],,,EN,2021-06-21T07:00:00.000Z
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.2,,,3.7,,4.6,4.2 [3.7-4.6],,,EN,2021-06-21T07:00:00.000Z
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.2,,,3.7,,4.6,4.2 [3.7-4.6],,,EN,2021-06-21T07:00:00.000Z
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,AFR,Africa,Country,GMB,Gambia,Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.2,,,3.7,,4.6,4.2 [3.7-4.6],,,EN,2021-06-21T07:00:00.000Z
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,AFR,Africa,Country,GAB,Gabon,Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.2,,,3.7,,4.7,4.2 [3.7-4.7],,,EN,2021-06-21T07:00:00.000Z
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,AFR,Africa,Country,ERI,Eritrea,Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.2,,,3.8,,4.6,4.2 [3.8-4.6],,,EN,2021-06-21T07:00:00.000Z
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,AFR,Africa,Country,MRT,Mauritania,Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.2,,,3.8,,4.6,4.2 [3.8-4.6],,,EN,2021-06-21T07:00:00.000Z
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.2,,,3.8,,4.6,4.2 [3.8-4.6],,,EN,2021-06-21T07:00:00.000Z
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,WPR,Western Pacific,Country,KIR,Kiribati,Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.2,,,3.9,,4.4,4.2 [3.9-4.4],,,EN,2021-06-21T07:00:00.000Z
